image_id,filename,split,image_path,semantic_mask_path,overall_mask_path,width,height,total_objects,raw_width,raw_height,exif_orientation,camera_make,camera_model,datetime_original,raw_bytes,release_bytes,raw_sha256,release_sha256,overall_mask_pixels,union_mismatch_pixels,overlap_pixels,source_mask_ambiguous_pixels,brightness_mean,brightness_std,sharpness_laplacian_var,saturation_mean,green_immature_objects,green_immature_mask_path,green_immature_mask_pixels,green_immature_component_count,green_immature_coverage_percent,pale_pink_objects,pale_pink_mask_path,pale_pink_mask_pixels,pale_pink_component_count,pale_pink_coverage_percent,pink_turns_purple_objects,pink_turns_purple_mask_path,pink_turns_purple_mask_pixels,pink_turns_purple_component_count,pink_turns_purple_coverage_percent,fully_ripe_objects,fully_ripe_mask_path,fully_ripe_mask_pixels,fully_ripe_component_count,fully_ripe_coverage_percent,over_ripe_objects,over_ripe_mask_path,over_ripe_mask_pixels,over_ripe_component_count,over_ripe_coverage_percent
20260430_112710,20260430_112710.jpg,val,dataset/images/20260430_112710.jpg,dataset/masks_semantic/20260430_112710.png,dataset/masks_overall/20260430_112710.png,3000,4000,57,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:27:10,4355011,4483093,788af52da98756a49e217e10ee3d92bddeb1602de8d6edebbdd341d1d063ff7e,ee7a988c444ee9b2da9d5f5b7b6e4d22400e7ea7963ac44744f6b334fa806a8e,282407,2,0,83723,119.14131927490234,47.077980041503906,2388.857666015625,149.7852020263672,44,dataset/masks_binary/green_immature/20260430_112710.png,200699,46,1.6724916666666665,1,dataset/masks_binary/pale_pink/20260430_112710.png,18946,1,0.15788333333333335,0,dataset/masks_binary/pink_turns_purple/20260430_112710.png,0,0,0.0,12,dataset/masks_binary/fully_ripe/20260430_112710.png,62764,13,0.5230333333333334,0,dataset/masks_binary/over_ripe/20260430_112710.png,0,0,0.0
20260430_112718,20260430_112718.jpg,train,dataset/images/20260430_112718.jpg,dataset/masks_semantic/20260430_112718.png,dataset/masks_overall/20260430_112718.png,3000,4000,37,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:27:18,3101485,2969319,925d4e7ef9361a59800a2c8d235495b434867c16b73abf21767c3f55a79e0217,708c33a368a76d7452b66f3faaff7d2a942a1644470ef9a07a87292395a47916,1043144,4,0,144419,107.60332489013672,54.91928482055664,336.1321105957031,89.58319091796875,31,dataset/masks_binary/green_immature/20260430_112718.png,699451,31,5.828758333333333,1,dataset/masks_binary/pale_pink/20260430_112718.png,50462,1,0.4205166666666667,0,dataset/masks_binary/pink_turns_purple/20260430_112718.png,0,0,0.0,5,dataset/masks_binary/fully_ripe/20260430_112718.png,293235,5,2.443625,0,dataset/masks_binary/over_ripe/20260430_112718.png,0,0,0.0
20260430_112726,20260430_112726.jpg,val,dataset/images/20260430_112726.jpg,dataset/masks_semantic/20260430_112726.png,dataset/masks_overall/20260430_112726.png,3000,4000,22,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:27:26,3602797,3619535,055d1249b188c94dd45cc7097ec362cf863c91d631875c4263c7c39b80a0c692,33d2fc8748ba765e9d9b55f7797291f5cd195dcccea2116b3dd5238950643552,349288,0,0,59063,96.8702163696289,47.908870697021484,903.5238647460938,118.8348159790039,15,dataset/masks_binary/green_immature/20260430_112726.png,176055,15,1.467125,1,dataset/masks_binary/pale_pink/20260430_112726.png,23251,1,0.19375833333333334,0,dataset/masks_binary/pink_turns_purple/20260430_112726.png,0,0,0.0,6,dataset/masks_binary/fully_ripe/20260430_112726.png,149982,6,1.24985,0,dataset/masks_binary/over_ripe/20260430_112726.png,0,0,0.0
20260430_112735,20260430_112735.jpg,train,dataset/images/20260430_112735.jpg,dataset/masks_semantic/20260430_112735.png,dataset/masks_overall/20260430_112735.png,3000,4000,23,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:27:35,4374418,4489194,edb33596ca086cb9516b9568acdfec9569c119a10e8ee82fc9b3b967f3beee32,05793e8f1b5fb3669781dfc60d5cce8b50e5ca7c4464ec6b71885e350a0aac08,307049,2,0,58285,110.16365814208984,45.24340057373047,1387.3310546875,170.45443725585938,13,dataset/masks_binary/green_immature/20260430_112735.png,121820,13,1.0151666666666666,3,dataset/masks_binary/pale_pink/20260430_112735.png,59222,3,0.49351666666666666,0,dataset/masks_binary/pink_turns_purple/20260430_112735.png,0,0,0.0,7,dataset/masks_binary/fully_ripe/20260430_112735.png,126009,7,1.0500749999999999,0,dataset/masks_binary/over_ripe/20260430_112735.png,0,0,0.0
20260430_112749,20260430_112749.jpg,test,dataset/images/20260430_112749.jpg,dataset/masks_semantic/20260430_112749.png,dataset/masks_overall/20260430_112749.png,3000,4000,86,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:27:49,3645914,3711677,ff106e630b3726e3993f86e880d7beb4ee9c96ba8f14eb2038e2347b11d13e39,7fc0a3e488769b0642f61352d8c97fc9ade8a99e1d85afc9abad097de54f545e,632737,0,0,157298,114.55419921875,54.65788650512695,1557.7081298828125,139.76380920410156,55,dataset/masks_binary/green_immature/20260430_112749.png,247530,55,2.06275,2,dataset/masks_binary/pale_pink/20260430_112749.png,14374,2,0.11978333333333332,0,dataset/masks_binary/pink_turns_purple/20260430_112749.png,0,0,0.0,29,dataset/masks_binary/fully_ripe/20260430_112749.png,370833,29,3.090275,0,dataset/masks_binary/over_ripe/20260430_112749.png,0,0,0.0
20260430_112759,20260430_112759.jpg,val,dataset/images/20260430_112759.jpg,dataset/masks_semantic/20260430_112759.png,dataset/masks_overall/20260430_112759.png,3000,4000,44,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:27:59,3442565,3489583,2096fd4b3f99a11a68eef857e5510e59e02a8ab6bd1e525abf3f7db8cc8e9a1e,2745270c9bd61546c2cc4b77f477d2b0a93eed166af43d39526f4ba3c092598a,979674,21,0,137378,100.30631256103516,55.24125289916992,1145.0008544921875,114.7611312866211,28,dataset/masks_binary/green_immature/20260430_112759.png,434378,28,3.6198166666666665,2,dataset/masks_binary/pale_pink/20260430_112759.png,70117,2,0.5843083333333333,2,dataset/masks_binary/pink_turns_purple/20260430_112759.png,73702,2,0.6141833333333333,12,dataset/masks_binary/fully_ripe/20260430_112759.png,401498,12,3.3458166666666664,0,dataset/masks_binary/over_ripe/20260430_112759.png,0,0,0.0
20260430_112857,20260430_112857.jpg,train,dataset/images/20260430_112857.jpg,dataset/masks_semantic/20260430_112857.png,dataset/masks_overall/20260430_112857.png,3000,4000,17,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:28:57,3487234,3490653,cc35c4b87cbe5c7521719460959071371a44db3ca60a9669ce65ca1314ea843d,cdfc892599347f99f27051a2234eba31080ff899ed970e8b3e82495cd5952334,178690,0,0,40853,103.01313018798828,51.31795883178711,916.7538452148438,121.00911712646484,8,dataset/masks_binary/green_immature/20260430_112857.png,71486,8,0.5957166666666667,1,dataset/masks_binary/pale_pink/20260430_112857.png,42677,1,0.35564166666666663,0,dataset/masks_binary/pink_turns_purple/20260430_112857.png,0,0,0.0,8,dataset/masks_binary/fully_ripe/20260430_112857.png,64527,9,0.537725,0,dataset/masks_binary/over_ripe/20260430_112857.png,0,0,0.0
20260430_112911,20260430_112911.jpg,train,dataset/images/20260430_112911.jpg,dataset/masks_semantic/20260430_112911.png,dataset/masks_overall/20260430_112911.png,3000,4000,26,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:11,3962924,4010182,b261d5a63619ec5e5b74304a54c7a2773aa8f99d102c97093935c61c5c20d045,0bf272399cc42ced33bba9752a16feec4acac7b2ed8ab0a73b9471f14701f311,391318,16,0,70845,110.79046630859375,46.31728744506836,1026.4910888671875,153.1905975341797,13,dataset/masks_binary/green_immature/20260430_112911.png,118046,13,0.9837166666666666,2,dataset/masks_binary/pale_pink/20260430_112911.png,33348,2,0.2779,2,dataset/masks_binary/pink_turns_purple/20260430_112911.png,31121,2,0.25934166666666664,9,dataset/masks_binary/fully_ripe/20260430_112911.png,208819,9,1.7401583333333335,0,dataset/masks_binary/over_ripe/20260430_112911.png,0,0,0.0
20260430_112919,20260430_112919.jpg,train,dataset/images/20260430_112919.jpg,dataset/masks_semantic/20260430_112919.png,dataset/masks_overall/20260430_112919.png,3000,4000,45,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:19,3549450,3650401,46fe147a263dc57e9263051e24540ef4f4f9ad106c0f246c8d212e074a7435dc,dfe23c51be1bbfa98139aeb3df00e274c8f8be011b9e761cb1a6e0a361a9c06a,447354,1,0,84891,105.1605224609375,56.36275863647461,1647.66845703125,103.20427703857422,22,dataset/masks_binary/green_immature/20260430_112919.png,141693,24,1.1807750000000001,2,dataset/masks_binary/pale_pink/20260430_112919.png,63524,2,0.5293666666666667,4,dataset/masks_binary/pink_turns_purple/20260430_112919.png,64472,4,0.5372666666666667,17,dataset/masks_binary/fully_ripe/20260430_112919.png,177666,17,1.48055,0,dataset/masks_binary/over_ripe/20260430_112919.png,0,0,0.0
20260430_112924,20260430_112924.jpg,train,dataset/images/20260430_112924.jpg,dataset/masks_semantic/20260430_112924.png,dataset/masks_overall/20260430_112924.png,3000,4000,63,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:24,3585491,3663244,047a224b79c85f05ee246a33f872eef00da3798f4651ca4a614efa1a276f8698,1069982afd4543251038b245e0a85b3f051cc3e7a4cab6b4e51e355a38848b41,493066,0,0,106523,102.76763916015625,56.63176727294922,1557.5302734375,133.62570190429688,51,dataset/masks_binary/green_immature/20260430_112924.png,212161,55,1.7680083333333332,0,dataset/masks_binary/pale_pink/20260430_112924.png,0,0,0.0,0,dataset/masks_binary/pink_turns_purple/20260430_112924.png,0,0,0.0,12,dataset/masks_binary/fully_ripe/20260430_112924.png,280905,14,2.340875,0,dataset/masks_binary/over_ripe/20260430_112924.png,0,0,0.0
20260430_112937,20260430_112937.jpg,train,dataset/images/20260430_112937.jpg,dataset/masks_semantic/20260430_112937.png,dataset/masks_overall/20260430_112937.png,3000,4000,58,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:37,3581627,3601237,9bc436e9cd7cf0015502f13fbce14c38afea062c9870bb7d73aaee4458e5c2f8,cce96d4bfa2759a7133bb687635e8dce9f6bddaa4bad34a1dda72cf4b172fd6d,647378,1,0,132109,107.09103393554688,50.32987976074219,881.7128295898438,125.94791412353516,29,dataset/masks_binary/green_immature/20260430_112937.png,247207,32,2.060058333333333,2,dataset/masks_binary/pale_pink/20260430_112937.png,23340,2,0.19449999999999998,2,dataset/masks_binary/pink_turns_purple/20260430_112937.png,23970,2,0.19975,25,dataset/masks_binary/fully_ripe/20260430_112937.png,352862,28,2.9405166666666664,0,dataset/masks_binary/over_ripe/20260430_112937.png,0,0,0.0
20260430_112940,20260430_112940.jpg,test,dataset/images/20260430_112940.jpg,dataset/masks_semantic/20260430_112940.png,dataset/masks_overall/20260430_112940.png,3000,4000,39,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:40,3773817,3878209,aa47e971b7e8367bba76152f07b0acc38eea7f6b1a39a0c309709c82727d6762,ed88d37f496b9e5fcb6fb85293e16e6b42388d266e0d4ae6e2d75c5914f641f6,261275,0,0,64670,107.18819427490234,50.0241813659668,1575.3284912109375,129.76731872558594,31,dataset/masks_binary/green_immature/20260430_112940.png,130578,32,1.08815,1,dataset/masks_binary/pale_pink/20260430_112940.png,3058,1,0.02548333333333333,0,dataset/masks_binary/pink_turns_purple/20260430_112940.png,0,0,0.0,7,dataset/masks_binary/fully_ripe/20260430_112940.png,127639,7,1.0636583333333334,0,dataset/masks_binary/over_ripe/20260430_112940.png,0,0,0.0
20260430_112951,20260430_112951.jpg,train,dataset/images/20260430_112951.jpg,dataset/masks_semantic/20260430_112951.png,dataset/masks_overall/20260430_112951.png,3000,4000,30,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:51,3301190,3313752,2649af945bc773295d88227cef0a15e3543766738f6e0ecae3f30b65a4ac8a69,5e5a22bc7569117cbba589ce16ae936a4dab3b9440a4d562cc9def2e4885eae6,436055,2,0,75715,112.95111083984375,58.34089279174805,871.0728149414062,116.23453521728516,20,dataset/masks_binary/green_immature/20260430_112951.png,153894,20,1.28245,1,dataset/masks_binary/pale_pink/20260430_112951.png,38638,1,0.32198333333333334,1,dataset/masks_binary/pink_turns_purple/20260430_112951.png,22137,3,0.184475,8,dataset/masks_binary/fully_ripe/20260430_112951.png,221388,8,1.8449,0,dataset/masks_binary/over_ripe/20260430_112951.png,0,0,0.0
20260430_112956,20260430_112956.jpg,train,dataset/images/20260430_112956.jpg,dataset/masks_semantic/20260430_112956.png,dataset/masks_overall/20260430_112956.png,3000,4000,43,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:29:55,4029442,4149962,c131eb879336824c67ec92cad6c51b02bfbed31c5750d4ac8b5b5d8af518b6ab,ca9dab4b460b5cf7cb79c326fc60719a1a76fefe6b2076a240f4f19d4a95dc1d,375947,0,0,74330,109.33285522460938,51.0908203125,2338.946044921875,142.9161834716797,31,dataset/masks_binary/green_immature/20260430_112956.png,100338,32,0.83615,0,dataset/masks_binary/pale_pink/20260430_112956.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_112956.png,36030,1,0.30025,11,dataset/masks_binary/fully_ripe/20260430_112956.png,239579,12,1.9964916666666666,0,dataset/masks_binary/over_ripe/20260430_112956.png,0,0,0.0
20260430_113001,20260430_113001.jpg,train,dataset/images/20260430_113001.jpg,dataset/masks_semantic/20260430_113001.png,dataset/masks_overall/20260430_113001.png,3000,4000,57,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:01,3506080,3566494,570cc773351bc8d92d0884ccde007ee433652285f58140df372b5f049b29afae,aa58fd7b58ca48dcb7ef09864e9b58b30d2447536b94f0217e7ab8f91b7511cf,698289,11,0,117361,115.826416015625,55.02547836303711,1347.6640625,89.55054473876953,31,dataset/masks_binary/green_immature/20260430_113001.png,125354,31,1.0446166666666665,1,dataset/masks_binary/pale_pink/20260430_113001.png,29056,1,0.24213333333333334,3,dataset/masks_binary/pink_turns_purple/20260430_113001.png,79211,3,0.6600916666666666,22,dataset/masks_binary/fully_ripe/20260430_113001.png,464679,22,3.872325,0,dataset/masks_binary/over_ripe/20260430_113001.png,0,0,0.0
20260430_113006,20260430_113006.jpg,val,dataset/images/20260430_113006.jpg,dataset/masks_semantic/20260430_113006.png,dataset/masks_overall/20260430_113006.png,3000,4000,15,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:06,3500160,3477030,cfe76f98561f7e83aec4d3b4ae741409827008b6e75fbb8a631d911157ed21d8,63f345d98a1b59cf7c3bb4399e383635e9767eeeddc2c7f4df35fea27761743e,266725,0,0,42770,110.9848403930664,47.700504302978516,713.0526733398438,143.55751037597656,9,dataset/masks_binary/green_immature/20260430_113006.png,142553,9,1.1879416666666667,1,dataset/masks_binary/pale_pink/20260430_113006.png,45101,1,0.3758416666666667,0,dataset/masks_binary/pink_turns_purple/20260430_113006.png,0,0,0.0,5,dataset/masks_binary/fully_ripe/20260430_113006.png,79071,5,0.658925,0,dataset/masks_binary/over_ripe/20260430_113006.png,0,0,0.0
20260430_113011,20260430_113011.jpg,train,dataset/images/20260430_113011.jpg,dataset/masks_semantic/20260430_113011.png,dataset/masks_overall/20260430_113011.png,3000,4000,34,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:11,3476275,3457075,7a74f47b59124d9427194f016d953fb3901235c2b5a9158b69f9a9d00333231b,eeb38713d012f38acf36197902d6539703dad6a1d0d00f9370aa0ec0aa7f416e,271076,0,0,64462,101.03882598876953,46.805206298828125,755.5856323242188,167.56190490722656,24,dataset/masks_binary/green_immature/20260430_113011.png,225744,25,1.8812,2,dataset/masks_binary/pale_pink/20260430_113011.png,11981,2,0.09984166666666668,0,dataset/masks_binary/pink_turns_purple/20260430_113011.png,0,0,0.0,6,dataset/masks_binary/fully_ripe/20260430_113011.png,32056,6,0.26713333333333333,2,dataset/masks_binary/over_ripe/20260430_113011.png,1295,2,0.010791666666666666
20260430_113017,20260430_113017.jpg,train,dataset/images/20260430_113017.jpg,dataset/masks_semantic/20260430_113017.png,dataset/masks_overall/20260430_113017.png,3000,4000,21,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:17,3369338,3271942,4d6c5600dfcbfd8669a838bf7b33f3f280047495c8c96441e87950fd80a74732,84c10095403f459a068dd133f60b165d1927ea7bd1de0ce18085d29cb31fd4c7,343779,2,0,51970,113.19549560546875,47.80289840698242,399.06298828125,151.63406372070312,16,dataset/masks_binary/green_immature/20260430_113017.png,111290,17,0.9274166666666667,0,dataset/masks_binary/pale_pink/20260430_113017.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_113017.png,48513,1,0.40427500000000005,4,dataset/masks_binary/fully_ripe/20260430_113017.png,183978,4,1.53315,0,dataset/masks_binary/over_ripe/20260430_113017.png,0,0,0.0
20260430_113027,20260430_113027.jpg,train,dataset/images/20260430_113027.jpg,dataset/masks_semantic/20260430_113027.png,dataset/masks_overall/20260430_113027.png,3000,4000,56,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:27,3883991,4003738,57e5bd8524d9ba452206687ea773e6d19afc47892958f4e56f062b8056bc92d7,889eb49f42240590981cace76d8c62826ca7bce06250e167d23c82c329f7d1a7,575128,1,0,124339,111.3180160522461,48.79135513305664,1366.7337646484375,123.43231201171875,31,dataset/masks_binary/green_immature/20260430_113027.png,164990,31,1.3749166666666666,1,dataset/masks_binary/pale_pink/20260430_113027.png,12905,1,0.10754166666666666,4,dataset/masks_binary/pink_turns_purple/20260430_113027.png,44934,4,0.37445,19,dataset/masks_binary/fully_ripe/20260430_113027.png,333089,20,2.7757416666666668,1,dataset/masks_binary/over_ripe/20260430_113027.png,19211,1,0.16009166666666666
20260430_113032,20260430_113032.jpg,train,dataset/images/20260430_113032.jpg,dataset/masks_semantic/20260430_113032.png,dataset/masks_overall/20260430_113032.png,3000,4000,18,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:32,3332229,3244010,6020fdb129fa83da523453a509a57c48415c47903d3cb5a12ea114924b17c8ec,e8bb3c40f81f2ae49d54ae0682f801c0a124a6ae53cc12453090db82700b107b,257608,0,0,48790,110.1400146484375,47.7279167175293,583.6897583007812,134.69039916992188,14,dataset/masks_binary/green_immature/20260430_113032.png,159033,14,1.325275,2,dataset/masks_binary/pale_pink/20260430_113032.png,56634,2,0.47195,1,dataset/masks_binary/pink_turns_purple/20260430_113032.png,29874,1,0.24895,1,dataset/masks_binary/fully_ripe/20260430_113032.png,12067,1,0.10055833333333333,0,dataset/masks_binary/over_ripe/20260430_113032.png,0,0,0.0
20260430_113036,20260430_113036.jpg,val,dataset/images/20260430_113036.jpg,dataset/masks_semantic/20260430_113036.png,dataset/masks_overall/20260430_113036.png,3000,4000,64,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:36,3472780,3475366,250c8382ca32af832f5720a4da6a6ee67b6726a26505cd512b22f920d3bc066d,c5fbe2ae3223bf1e18072ae72a6a9d0d4afd27383e61a3f9e5255bb6219e76fb,566972,19,0,129976,105.94881439208984,59.393653869628906,1123.0086669921875,114.9183120727539,50,dataset/masks_binary/green_immature/20260430_113036.png,312099,51,2.600825,0,dataset/masks_binary/pale_pink/20260430_113036.png,0,0,0.0,6,dataset/masks_binary/pink_turns_purple/20260430_113036.png,120952,6,1.0079333333333333,8,dataset/masks_binary/fully_ripe/20260430_113036.png,133940,12,1.1161666666666668,0,dataset/masks_binary/over_ripe/20260430_113036.png,0,0,0.0
20260430_113041,20260430_113041.jpg,train,dataset/images/20260430_113041.jpg,dataset/masks_semantic/20260430_113041.png,dataset/masks_overall/20260430_113041.png,3000,4000,28,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:40,3748679,3820225,44bd69dcd95925951cd831ceac80e83145c40798c72453aba4ce67602bd15972,5219d5f8c9780be90a7bc4a3be274e8cc572ef6b018eef063fd5f712698d622c,249930,2,0,56359,100.42120361328125,44.08143997192383,1135.4365234375,146.81004333496094,20,dataset/masks_binary/green_immature/20260430_113041.png,108708,22,0.9058999999999999,0,dataset/masks_binary/pale_pink/20260430_113041.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_113041.png,11000,1,0.09166666666666666,7,dataset/masks_binary/fully_ripe/20260430_113041.png,130224,7,1.0852,0,dataset/masks_binary/over_ripe/20260430_113041.png,0,0,0.0
20260430_113050,20260430_113050.jpg,test,dataset/images/20260430_113050.jpg,dataset/masks_semantic/20260430_113050.png,dataset/masks_overall/20260430_113050.png,3000,4000,22,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:50,2870906,3067701,30a8400c3d42591f7dde9204e6147d59fd407b9720dd4777e456f8e7618525b9,5ca4aa82fe54d92d1d5c9cecde9a578fcc0fdff7b7f1408bca4b9dbdf8f4b32e,686766,1,0,77552,103.23519134521484,49.29225540161133,963.2282104492188,101.88799285888672,13,dataset/masks_binary/green_immature/20260430_113050.png,253772,13,2.1147666666666667,3,dataset/masks_binary/pale_pink/20260430_113050.png,234888,3,1.9574,3,dataset/masks_binary/pink_turns_purple/20260430_113050.png,48017,4,0.40014166666666673,3,dataset/masks_binary/fully_ripe/20260430_113050.png,150090,3,1.25075,0,dataset/masks_binary/over_ripe/20260430_113050.png,0,0,0.0
20260430_113059,20260430_113059.jpg,train,dataset/images/20260430_113059.jpg,dataset/masks_semantic/20260430_113059.png,dataset/masks_overall/20260430_113059.png,3000,4000,23,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:30:58,3105625,3016970,c7f2b6ab1a53d62f0c97e302fa929f7b1162c2dfaeacc915874d05060fb6a956,7cd2834d6509e37213d2eb9f967cf6bd0cd4cdbe7f1682df979c68b93e420390,378734,0,0,62289,107.62589263916016,58.17682647705078,490.3732604980469,92.9393539428711,16,dataset/masks_binary/green_immature/20260430_113059.png,169956,16,1.4163000000000001,0,dataset/masks_binary/pale_pink/20260430_113059.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_113059.png,83133,2,0.692775,5,dataset/masks_binary/fully_ripe/20260430_113059.png,125645,8,1.0470416666666666,0,dataset/masks_binary/over_ripe/20260430_113059.png,0,0,0.0
20260430_113107,20260430_113107.jpg,train,dataset/images/20260430_113107.jpg,dataset/masks_semantic/20260430_113107.png,dataset/masks_overall/20260430_113107.png,3000,4000,37,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:31:07,3949372,4076238,06dd58c4642d6142cbaac4e0d426af33088951bf24ad192b37d9f7fe0124ef15,3be8c1cce6c804a4e5f2c6364e3bb261a299dff0c49fe6d61508c695fc04b1e9,463974,0,0,86730,113.41000366210938,51.59258270263672,1448.4832763671875,93.40898895263672,30,dataset/masks_binary/green_immature/20260430_113107.png,396012,30,3.3001000000000005,1,dataset/masks_binary/pale_pink/20260430_113107.png,13006,1,0.10838333333333333,0,dataset/masks_binary/pink_turns_purple/20260430_113107.png,0,0,0.0,6,dataset/masks_binary/fully_ripe/20260430_113107.png,54956,6,0.4579666666666667,0,dataset/masks_binary/over_ripe/20260430_113107.png,0,0,0.0
20260430_113116,20260430_113116.jpg,train,dataset/images/20260430_113116.jpg,dataset/masks_semantic/20260430_113116.png,dataset/masks_overall/20260430_113116.png,3000,4000,20,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:31:16,3598079,3655788,f044927cb5ea78146465e2407237628eccca418cd761b64b5c85b3112d190d13,f0ace29216358ddead759b0e64dc763f1f8e573950544bfbff0b8c3baceef9f7,242602,5,0,48669,113.6314468383789,43.92999267578125,1052.84228515625,151.78269958496094,15,dataset/masks_binary/green_immature/20260430_113116.png,160980,15,1.3415,0,dataset/masks_binary/pale_pink/20260430_113116.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_113116.png,26260,1,0.21883333333333332,2,dataset/masks_binary/fully_ripe/20260430_113116.png,13721,2,0.11434166666666667,2,dataset/masks_binary/over_ripe/20260430_113116.png,41646,3,0.34705
20260430_113123,20260430_113123.jpg,train,dataset/images/20260430_113123.jpg,dataset/masks_semantic/20260430_113123.png,dataset/masks_overall/20260430_113123.png,3000,4000,51,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:31:23,3668790,3744526,b01c72997d5374f143bf027ed6015b8166682ee8c6efbf535d15345f0c2d10a7,0bcc9a9547026b7eb78deb5f6977d0656503a7871221716ee3661affa2450c19,561460,35,0,124818,102.81423950195312,56.655860900878906,1299.7996826171875,116.15967559814453,19,dataset/masks_binary/green_immature/20260430_113123.png,116000,21,0.9666666666666667,3,dataset/masks_binary/pale_pink/20260430_113123.png,28378,3,0.23648333333333332,1,dataset/masks_binary/pink_turns_purple/20260430_113123.png,13322,1,0.11101666666666667,26,dataset/masks_binary/fully_ripe/20260430_113123.png,390016,31,3.2501333333333333,2,dataset/masks_binary/over_ripe/20260430_113123.png,13773,2,0.11477499999999999
20260430_113132,20260430_113132.jpg,test,dataset/images/20260430_113132.jpg,dataset/masks_semantic/20260430_113132.png,dataset/masks_overall/20260430_113132.png,3000,4000,9,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:31:32,3511246,3581929,33293b25bc96f55d529c29fbdffdf2fdf553085b99a482466aaf3bfc907b03f1,f210e0372946b6965d9f76236e79d75f188de0e0dbb7dff007b9f0ab34b7623f,159249,0,0,27470,112.94007110595703,45.34748840332031,827.2924194335938,145.58297729492188,6,dataset/masks_binary/green_immature/20260430_113132.png,86076,6,0.7172999999999999,1,dataset/masks_binary/pale_pink/20260430_113132.png,44641,1,0.37200833333333333,2,dataset/masks_binary/pink_turns_purple/20260430_113132.png,28532,2,0.23776666666666668,0,dataset/masks_binary/fully_ripe/20260430_113132.png,0,0,0.0,0,dataset/masks_binary/over_ripe/20260430_113132.png,0,0,0.0
20260430_113137,20260430_113137.jpg,val,dataset/images/20260430_113137.jpg,dataset/masks_semantic/20260430_113137.png,dataset/masks_overall/20260430_113137.png,3000,4000,9,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:31:37,3896301,3853476,089ed5d43a4a8a6c14dd1a8f74e885ae5cc5f5f45dd237fcb926a30ce314fbe1,33e3a45674e908e94a73e5bcf26e90c0dc97d8c23f4dc696c02540064bf655b9,225364,0,0,30035,116.10791015625,49.752220153808594,614.1002197265625,146.19749450683594,7,dataset/masks_binary/green_immature/20260430_113137.png,145178,8,1.2098166666666668,2,dataset/masks_binary/pale_pink/20260430_113137.png,80186,2,0.6682166666666667,0,dataset/masks_binary/pink_turns_purple/20260430_113137.png,0,0,0.0,0,dataset/masks_binary/fully_ripe/20260430_113137.png,0,0,0.0,0,dataset/masks_binary/over_ripe/20260430_113137.png,0,0,0.0
